Id,Tweet,Nom
1338826876308115456,RT @mattyglesias: Being really zealous about your politics is a recipe for losing — very few people are ideologically orthodox across the b…,Craig Mahoney
1338826874630402048,@DiddyRD @jcm247 Any review needs to be robust and include prison as a clear option. It also needs to extend to inc… https://t.co/V7x5xCelEp,Renew Arts
1338826874022207492,RT @toddstarnes: One of our callers says her dead father got a text message asking him to vote in the Georgia U.S. Senate race. Her dad was…,Deanna Self
1338826873023963137,RT @MeidasTouch: Update! The man from this video and Jon Ossoff have connected. This is exactly what politics should be all about! Ossoff a…,Barbara Griffin #DemCast #MeidasMighty ☘️☘️
1338826870998052869,"Are we speaking about the tests missing 3 or 4 cases out of 10?

UK coronavirus live: all secondary schools in Engl… https://t.co/6fE6Dp6aXM",Isabelle H 🇪🇺
1338826870037434370,"RT @Apnipartyonline: Apni Party will confront forces of divisive politics; bridge the gulf between communities: Altaf Bukhari

Addresses Pa…",Talib Hussain Bajran
1338826868691251205,RT @fajeralxs: 16 year olds acting like they know everything about politics chilllll,نوره
1338826868091482114,"RT @SangerNYT: Sometime the news is in the news, and sometimes it is in the silences. Here, the silence from the President, the White House…",Steve Blackwell
1338826867562917890,RT @ThiaBallerina: Why’s everything is so b&amp;w? You can like what jimmy’s saying and still like sirota. You can back what jimmy’s pushing &amp;…,Lacey Jones
1338826867311304704,"RT @JuliusGoat: Appoint her by executive order in the break, then.

Or appoint her as ""acting"" AG indefinitely. We already know that's allo…",Monkeytime
1338826866883522560,"@Gavin_Cawley @theresphysics @YouTube Quite. Another ""grassroots campaign"" from Darren Grimes, 

to match the ""gras… https://t.co/GZ4Dndi6EF",Thomas (PhysicsPodcast.com)
1338826864576647170,RT @DaShaunLH: Lizzo has never positioned herself as a fat liberationist. she has always been a Black woman who was also fat and therefore…,beyoncé’s broken heel
1338826863909679106,RT @BernardKerik: Amistad: 'Bombshell' Antrim Audit May Impact 5 Swing States With Dominion https://t.co/AmK62QmwGm,POTUS Elect - 🇺🇸 Dr. Arnie Cuntingham 🇺🇸
1338826862756302849,Canadian envoy silent on his knowledge of McKinsey role in Purdue opioid sales /via @globeandmail https://t.co/xQdfV5TyYz,Rob Currie
1338826860986298368,"RT @Jamie4North: There has got to be regulation on lies in politics! I cleared up the situation, once and for all, on Saturday. 

The reali…",Roger Chin
1338826860914831363,RT @SPIRALlZE: unironically love when people just lie. like not about stuff that matters like politics or serious issues but when people ar…,Fuckin' Vampy 🍷(COMMS OPEN!)
1338826860453621762,RT @Dorianlynskey: All I want for Christmas is for one terrible person in politics or the media to face some kind of consequences for their…,Your Swearing Elf Buddy
1338826858234691587,RT @Shehzad_Ind: So AAP in Delhi notified the new farm laws and in its 2017 Punjab manifesto promised private push to agri markets and amen…,Aakash Deep Sharma
1338826850764722184,"@SarahOwen_ @Scientits My spouse is from Malaysia. Having lived there, identity/indigenous politics is very harsh t… https://t.co/ZEWhNHMuAs",Deep and crisp and Stephen Scott 🎄
1338826846964682752,@1point76acres They all got there just because the guy above them got sacked. Even Arteta sort of: he was the guy b… https://t.co/05esHRsano,Luka
1338826845916188672,"RT @NYDailyNews: America voted. The Supreme Court ruled. Now, the Electoral College affirms Biden's win over conspiracy-mad president...

I…",AMarie
1338826844867612672,"@kbo8898 @NBCNews I don't care for Politics nor Trump, i care about the truth and integrity, and you are everything… https://t.co/76CCYPYrmL",:)(:
1338826842762055684,Biden admits to a 'bit of a cold' after Electoral College victory speech https://t.co/L7MCeXS809 #FoxNews Well Amer… https://t.co/EC63vaWeRO,tpk21
1338826842501906435,RT @SPIRALlZE: unironically love when people just lie. like not about stuff that matters like politics or serious issues but when people ar…,ross | 10 days
1338826842409562112,RT @inyoungk: Analysts said it was hard to know which was worse: that the federal government was blindsided again by Russian intelligence a…,🇨🇦Victorian #WearAMask
1338826841184849920,RT @htownamy1: @steppielions @padilloh @BigBossCaos @BlueTsunami5 @GregAbbott_TX Wow! THis is so stupid.  My husband worked w him before he…,RadioHouse
1338826840526508032,RT @Dorianlynskey: All I want for Christmas is for one terrible person in politics or the media to face some kind of consequences for their…,sam sam
1338826840383819776,This is exciting! I've long admired @dsallentess for her humanistic commitment to the American experiment. Her voic… https://t.co/FA27sHr882,Greg Liakos
1338826839733755905,RT @amb_mahboub: Had a courtesy call on President Bixi of Somaliland and welcomed him home.Discussed issues pertaining to Regional Peace an…,Global Somaliland
1338826839360417792,"RT @MirrorBreaking_: BREAKING Schools to get testing boom from January as fifth of secondary pupils miss class
https://t.co/nqfcQK8Yos http…",Daily Mirror
1338826838232141831,"CONGRATULATIONS PRESIDENT-ELECT BIDEN🇺🇸 
“We the people voted. Faith in our institutions held. The integrity of our… https://t.co/ciXU0Q1uLL",maid.marion
1338826837934432256,@trumptriumph20 @thehill This isn’t identity politics it would just be a great accomplishment lmao,squealers are frauds (11-2)
1338826836365766658,"Pollak: Biden's Phlegmatic, Divisive Speech Burns Bridges to Trump's America https://t.co/o2NBtrw6yV via @BreitbartNews",Red
1338826835568824320,@kylegriffin1 I’m looking forward to him leaving the country https://t.co/eqmUW08cZk,Victoria
1338826835019386880,RT @CNNPolitics: JUST IN: The Electoral College affirms President-elect Joe Biden's election victory https://t.co/jsgAL2P9zx https://t.co/J…,Edilio Chavez
1338826833463300098,"RT @simondolan: 9 months late.

Taxpayer money being thrown around to their mates like confetti for all this time, and now they decide to l…",renos
1338826829826830345,"RT @sule_tomkinson: Tenure track position in comparative politics (seeking expertise in  Indigenous Politics, Comparative Legal Systems, St…",Cyrus Samii
1338826828551741440,RT @SPIRALlZE: unironically love when people just lie. like not about stuff that matters like politics or serious issues but when people ar…,#1 enemy of the state
1338826828040052737,RT @SPIRALlZE: unironically love when people just lie. like not about stuff that matters like politics or serious issues but when people ar…,ari on mars 🍇
1338826826286817280,"RT @JonathanTurley: Cuomo denied the sexual harassment allegations from his former aide. https://t.co/UTeuOdbK7X Fortunately for Cuomo, the…",Joseph J Hantsch
1338826825464737795,"RT @wesrap: TX presidential electors cast all 38 votes for Trump &amp; Pence... they also voted to ""condemn"" SCOTUS tossing out TX election law…",SONC Global Messenger Samuel Cary McAllister
1338826821450731520,@XxMikey4PxX @JasonNysa @washingtonpost You mean the photo of Loeffler and Doles (current white supremacist) which… https://t.co/8Mwc53jCQE,DrOhioGirl
1338826820024737797,"RT @kitchen5203: THIS!  
A You-Tube clip that expresses how I feel about this Electoral College win:
Bill Conti - Theme from Rocky
https://…",janejane© 🇪🇺 #EUROPEanUnion #FBR #OneWorld
1338826819924090880,"RT @edyong209: The final part of this piece is the most important. It's about how science lost sight of the social side of medicine, focusi…",Sandra Albrecht
1338826817973735424,"RT @GtrTaz: @mschlapp ""Geraldo scolds Charlie Kirk for claiming Trump still has a chance: 'You have to stop this'""
https://t.co/BCmkA5TSYl",Wdewdrop
1338826815683629058,RT @inyoungk: Analysts said it was hard to know which was worse: that the federal government was blindsided again by Russian intelligence a…,Doreen
1338826815205347329,RT @Dorianlynskey: All I want for Christmas is for one terrible person in politics or the media to face some kind of consequences for their…,ultralaser
1338826814001733633,"RT @MirrorBreaking_: BREAKING Schools to get testing boom from January as fifth of secondary pupils miss class
https://t.co/nqfcQK8Yos http…",Mirror Politics
1338826813179633666,@Eli_Z12 @4YrsToday Ask yourself why it's because he stands for God it's spiritual you are lost.Trump's innovation… https://t.co/awKAuHdqa6,Alex Delany
1338826813108269056,"RT @JuliusGoat: Appoint her by executive order in the break, then.

Or appoint her as ""acting"" AG indefinitely. We already know that's allo…",Ed Gaillard
1338826811795443712,RT @Dorianlynskey: All I want for Christmas is for one terrible person in politics or the media to face some kind of consequences for their…,fLurry the Elf-durg🐕
1338826810788892672,RT @OhBrokenBritain: True to form! Barnier STILL giving out his EU orders! Barnier rings EU alarm bell on UK fishing masterplan - Spain and…,Rosina B
1338826809119531008,RT @taintedIIove: men that fake their left wing politics for pussy are the worst,chlo🌟🦥🎄
1338826808024854530,"When Jeb Bush and Geraldo are under the ""What's Happening""  politics trending on Twitter, you know...  🤣🤣🤣🖕",RD Carrington
1338826807852855296,"RT @TheCartHorse1: @pamelahartbooks Definitely Australia too.

We should call on people like Sir John Major and @BernieSanders to come toge…",Pamalot
1338826805361438723,"RT @Andrew_Adonis: This is the former head of Siemens, one of the great German companies that will disinvest from Britain after Brexit http…",phil gent
1338826805063655428,"RT @latimes: Biden, Trump and AOC aren't in Georgia's Senate runoffs. But they've got star roles https://t.co/lzrMZENIBG",Oortmist
1338826804535021568,RT @BernardKerik: Amistad: 'Bombshell' Antrim Audit May Impact 5 Swing States With Dominion https://t.co/AmK62QmwGm,Rightfield 🇺🇸
1338826803968786432,RT @Shehzad_Ind: So AAP in Delhi notified the new farm laws and in its 2017 Punjab manifesto promised private push to agri markets and amen…,vishal singh rajpoot
1338826802609987584,"RT @DrKevinGray: also points to a deeper problem, related to recent discussions on language skills amongst experts. Reliance on English-lan…",Yong Kim
1338826798654763008,"RT @FreeNorthNow: 🎩
🧐: We must all tighten our belts

🟨🟥 Translation: We will further impoverish the North

https://t.co/RXxXodKyxs",🌹🟨🟥Socialist Sunday School🟨🟥🌹
1338826794158403586,RT @inyoungk: Analysts said it was hard to know which was worse: that the federal government was blindsided again by Russian intelligence a…,GuavaJelly
1338826790064844800,RT @SPIRALlZE: unironically love when people just lie. like not about stuff that matters like politics or serious issues but when people ar…,silence
1338826789901123584,"@PixelJanosz @ZetsubouNigga And both sides of politics do it. 
A lot of people don't get that.",🦈Cyberdok 2020🦈Happy birthday Santa!🦈
1338826789146292226,"RT @HumzaYousaf: The far-right turned up at my constituency office with a banner displaying the words:

""It's okay to be White"" &amp; ""All live…",Neal S. Lachman #WearAMask #BlackLivesMatter
1338826789108424706,"@SamsenAndDelice @johncardillo In reality they’ll promise everything and deliver nothing.

https://t.co/ktJbBf000L",Michael Parrish
1338826786965237760,RT @BernardKerik: Amistad: 'Bombshell' Antrim Audit May Impact 5 Swing States With Dominion https://t.co/AmK62QmwGm,John Melione
1338826783869775875,"RT @simondolan: 9 months late.

Taxpayer money being thrown around to their mates like confetti for all this time, and now they decide to l…",Gary Tasney
